split,index,image_id,question,answer,question_type
train,110164,cla820gm8s5fj071u2tqu57bx,"What abnormalities, text, and instruments are visible in the gastrointestinal image?",evidence of ulcerative colitis is present with no visible instruments or text.,Multi-Choice
train,110445,cl8k2u1s61gvv0832gn9t4azo,"What procedure was performed, and what abnormalities are present in the image?",evidence of polypoid lesion observed during colonoscopy,Multi-Choice
train,110684,cl8k2u1s21gqr0832gpsvh3h1,What abnormalities are visible in the image?,polyp and short-segment barrett's esophagus,Multi-Choice
train,110794,cla820gmps63z071u9nfpaxel,"What procedure is depicted in the image, and what abnormalities are present?",findings are consistent with ulcerative colitis during a colonoscopy examination.,Multi-Choice
train,111057,clb0kvxwl92do074ya56yf6gm,What procedure is depicted in the image and what findings are present?,the image shows a gastroscopy with no polyp identified.,Multi-Choice
train,111739,clb0kvxw891t8074yfa5s8jyq,"What procedure was performed, what abnormalities are present, and is there a green/black box artefact in the image?",the image is from a gastroscopy with no evidence of green or black box artefacts and findings consistent with oesophagitis.,Multi-Choice
train,112096,clb0kvxv69060074y2isr622s,What procedure is depicted in the image and what findings are present?,evidence of gastroscopy with no polypoid lesions observed,Multi-Choice
train,112317,cl8k2u1qq1f3f0832gepcg3n4,"What abnormalities are present, is there any text visible, and what type of procedure was performed to obtain this image?","polyp noted in the colonic region, text visible, and image obtained via colonoscopy",Multi-Choice
train,112506,clb0kvxut8zp8074y37byce47,What procedure is depicted in the image and what abnormalities are present?,evidence of oesophagitis is observed during gastroscopy.,Multi-Choice
train,112753,cla820gmgs5q7071udblle3jw,"What procedure was performed, what abnormalities are present, and is there any polypoid lesion seen in the image?",the image is from a colonoscopy showing no polypoid lesions with evidence of ulcerative colitis.,Multi-Choice
train,113591,cla820glcs47n071uhm1ta3z8,"What procedure was performed, what abnormalities are visible, and is there any text in the image?",the image is from a colonoscopy showing evidence of ulcerative colitis without any text present.,Multi-Choice
train,113634,cl8k2u1rb1fwf08323hhphrt7,"What abnormalities are visible in the image, what procedure was performed, and what type of polyp is present?",polyp is observed with features suggestive of a paris classification lesion.,Multi-Choice
train,114074,clb0kvxvc90gw074y0gyk96cd,What procedure is depicted in the image and what findings are present?,evidence of oesophagitis is noted during gastroscopy.,Multi-Choice
train,114295,cla820gm7s5df071u8qclbgm9,What abnormalities are visible in the image and is there any indication of polyp removal?,evidence of inflammatory changes consistent with ulcerative colitis and no visible polyps.,Multi-Choice
train,114614,cla820gl5s3wn071ua5gg1mx6,"What procedure is depicted, what abnormalities are present, and is there evidence of polyp removal in the gastrointestinal image?","evidence of ulcerative colitis is present, and no polyps are seen in the colonoscopy image.",Multi-Choice
train,114714,clb0kvxwk92as074y918n8yx5,"What abnormalities are present, what procedure was performed, and are there any remaining polyps in the image?","evidence of oesophagitis is present, the image is from a gastroscopy, and polyp removal is not applicable.",Multi-Choice
train,115265,cla820gl4s3tv071ugdtudp1p,"What procedure is depicted in the image, are there any green or black box artifacts, and what abnormalities are present?",evidence of a colonoscopy with no box artifacts and findings consistent with ulcerative colitis,Multi-Choice
train,115386,cla820gn9s6q3071u1ntnad6g,"What findings are visible on the gastrointestinal image, including polyps, anatomical landmarks, and instruments?","no polyps, anatomical landmarks, or instruments are visualized.",Multi-Choice
train,115434,clb0kvxv990a0074y0w7a0rzf,"What abnormalities, procedures, and anatomical landmarks are visible in the image?","evidence of oesophagitis, gastroscopy procedure, and z-line landmark are present.",Multi-Choice
train,116094,clb0kvxwc91zs074ydrgf1t54,"What procedure is depicted in the image, are there any green or black box artefacts, and what abnormalities are present?",gastroscopy shows no artefacts and evidence of oesophagitis.,Multi-Choice
train,116185,clb0kvxwp92jw074y97i96bmu,What abnormalities are visible in the image and is there a green/black box artefact?,"evidence of oesophagitis is present, and no green or black box artefact is observed.",Multi-Choice
train,116274,cl8k2u1rp1giv0832eo3o2ax1,"What abnormalities, artifacts, and anatomical landmarks are present in the image?","there is a visible polyp, no green or black box artifacts, and no anatomical landmarks identified.",Multi-Choice
train,116400,cl8k2u1qt1f7r08323i9bfggi,"What abnormalities, text, and procedure details are visible in the gastrointestinal image?","presence of a single polyp, visible text, and evidence of a colonoscopy procedure.",Multi-Choice
train,116616,cla820glks4lv071u2rqfar1d,What abnormalities are visible in the image?,evidence of colonic polyp and inflammatory changes,Multi-Choice
train,117192,cla820glks4lf071u6fy1d5ov,"What procedure is depicted in the image, and what abnormalities are present?",findings consistent with ulcerative colitis observed during colonoscopy.,Multi-Choice
train,117522,cla820gles4az071u42vp9mmx,What abnormalities are present in the image and is there any relevance to polyp removal?,evidence of inflammatory bowel disease and no significant polyp burden observed,Multi-Choice
train,117811,clb0kvxwq92l8074y75pl9j4s,What abnormalities are visible in the image?,evidence of oesophagitis and short-segment barrett's esophagus,Multi-Choice
train,117837,clb0kvxut8zq0074ydf7n8q4n,What procedure is depicted in the image and what findings are present?,the image shows a gastroscopy with no polyps observed.,Multi-Choice
train,117864,clb0kvxwj92a0074ygt8udnql,"What abnormalities, textual elements, or artefacts are visible in the gastrointestinal image?",mucosal inflammation is present without any text or green/black box artefacts.,Multi-Choice
train,118579,cla820gmes5mn071u9qmv00ns,"What abnormalities, instruments, and procedure details are visible in the gastrointestinal image?","evidence of ulcerative colitis, biopsy forceps, and a colonoscopic view are present.",Multi-Choice
train,118655,clb0kvxvq913g074y9aq0aw5d,"What procedure is depicted in the image, what abnormalities are present, and is there a green/black box artefact?",gastroscopy shows evidence of oesophagitis with no green or black box artefact present.,Multi-Choice
train,118670,cla820gmfs5oj071u095r5i8n,"What procedure is depicted in the image, what abnormalities are visible, and what anatomical landmarks can be identified?",the image shows a colonoscopy with evidence of inflammatory changes and the cecum is visible.,Multi-Choice
train,119493,clb0kvxvs915w074y3ywaa0md,What procedure is depicted in the image and what findings are present?,evidence of esophageal inflammation observed during gastroscopy.,Multi-Choice
train,119580,cl8k2u1st1gyf08329a7b6r37,"What abnormalities, instruments, or anatomical landmarks are visible in the image?","no abnormalities, instruments, or anatomical landmarks are visible.",Multi-Choice
train,119651,clb0kvxw691o8074y39hb8dy5,What procedure is shown in the image and what abnormalities are present?,evidence of oesophagitis is observed during gastroscopy.,Multi-Choice
train,119718,cl8k2u1re1g0v083282in619d,"What abnormalities, artifacts, and procedure details are visible in the gastrointestinal image?",evidence of a colonic polyp and a green-black box artifact are present from a colonoscopy.,Multi-Choice
train,120318,cla820gles4c3071u4ctg8u80,"What abnormalities, anatomical landmarks, and findings are present in the image?",evidence of ulcerative colitis is present with no anatomical landmarks identified.,Multi-Choice
train,121856,clb0kvxuu8zqc074y0rlqdc2l,"What abnormalities, findings, and procedure details are visible in the gastrointestinal image?",evidence of oesophagitis and one additional finding observed during gastroscopy.,Multi-Choice
train,122350,cla820gm6s5c7071u8qxfg8mk,"What procedure is shown in the image, what abnormalities are visible, and is there any text present?",the image shows a colonoscopy with evidence of ulcerative colitis and visible text.,Multi-Choice
train,122512,cla820gmcs5k7071u5tascyte,Which anatomical landmark is visible in the image and what abnormalities are present?,no anatomical landmark identified; evidence of ulcerative colitis present,Multi-Choice
train,122599,cla820gn2s6hz071u8lie4sjt,"What procedure was performed, what abnormalities are present, and is polyp removal relevant in this gastrointestinal image?",the image is from a colonoscopy showing evidence of inflammatory changes and no indication of polyp removal.,Multi-Choice
train,122602,cla820gmcs5kr071ubtem3zb1,What abnormalities are visible on the gastrointestinal image and is there any text present?,evidence of inflammatory bowel disease with no text observed,Multi-Choice
train,122913,cl8k2u1qe1erz083248dea2ra,"What abnormalities, text, and procedure details are visible in the gastrointestinal image?","evidence of a polyp is present, text is visible, and the image is from a colonoscopy.",Multi-Choice
train,123792,clb0kvxw991tc074yditv7d53,"What procedure is depicted in the image, what abnormalities are present, and is there any text visible?",the image shows a gastroscopy with evidence of oesophagitis and text is present.,Multi-Choice
train,124670,cl8k2u1qk1eyb0832btf8863x,"What abnormalities, text, and procedure details are visible in the gastrointestinal image?","evidence of a single polyp is present, text is visible, and the image is from a colonoscopy procedure.",Multi-Choice
train,125138,cl8k2u1s51gu708320h7regdq,"What abnormalities are visible in the image, what type of polyp is present, and what procedure was performed to obtain this image?",polyp observed during colonoscopy with evidence of parietal involvement.,Multi-Choice
train,125292,cla820gl2s3rf071u3bj0eu8m,"What procedure was performed, what abnormalities are visible, and what anatomical landmarks are present in the image?",the image is from a colonoscopy showing evidence of ulcerative colitis without any identifiable anatomical landmarks.,Multi-Choice
train,125452,cla820gmns60z071uhu19bapy,What procedure is depicted in the image and what findings are present?,evidence of ulcerative colitis noted during colonoscopy,Multi-Choice
train,125508,clb0kvxwo92hg074y3tsu8e5y,"What abnormalities are present, what procedure was performed, and are there any instruments visible in the image?","mucosal inflammation is noted, the image is from a gastroscopy, and no instruments are visible.",Multi-Choice
train,125857,cla820glgs4fz071ucke45065,What abnormalities and instruments are visible in the image?,no instruments are visualized in the gastrointestinal tract.,Multi-Choice
train,125994,cla820gl8s413071u63tn9z7t,"What procedure is depicted in the image, what abnormalities are visible, and is there any text present?",the image shows a colonoscopy with evidence of ulcerative colitis and visible text.,Multi-Choice
train,126122,cl8k2u1r61fnv0832346mdgw3,"What abnormalities are visible, what procedure was performed, and what type of polyp is observed in the image?",evidence of a single polyp seen during a colonoscopy procedure.,Multi-Choice
train,126127,cla820gm1s573071uboxn339w,What procedure is depicted in the image and what abnormalities are present?,evidence of ulcerative colitis found during colonoscopy,Multi-Choice
train,126393,clb0kvxwm92eo074y8zkzbkqk,What procedure is depicted in the image and what findings are present?,image is from a gastroscopy with no polypoid lesions identified,Multi-Choice
train,126449,clb0kvxv5904c074yhaq90gjr,"What procedure is depicted in the image, what abnormalities are visible, and are there any instruments present?",the image shows a gastroscopy with no visible instruments and evidence of oesophagitis.,Multi-Choice
train,126597,clb0kvxw091g8074ygpuph089,"What procedure was performed, and what findings are present in the gastrointestinal tract?",gastroscopy revealed no visible polyps or abnormalities.,Multi-Choice
train,126699,cla820gn9s6qr071u7jpp60l3,"What procedure is depicted in the image, and what abnormalities are present?",findings are consistent with colonoscopy showing signs of inflammatory bowel disease.,Multi-Choice
train,126838,cl8k2u1ps1e0f0832c8tj1flj,"What abnormalities are visible in the image, what procedure was performed, and what type of polyp is observed?","multiple polyps are present, consistent with findings from a colonoscopy, including a sessile polyp.",Multi-Choice
train,126941,cla820glos4qf071ucr136se5,"What abnormalities, procedures, and findings are visible in the image?",no evidence of ulcerative colitis or polypoid lesions observed.,Multi-Choice
train,127163,clb0kvxv6906c074y5ii1dxsi,"What abnormalities, text, and anatomical landmarks are visible in the image?",evidence of oesophagitis is present with a visible z-line and no text noted.,Multi-Choice
train,127221,clb0kvxw891sc074ydh4a8bxa,What procedure is depicted in the image and what abnormalities are present?,findings consistent with oesophagitis observed during gastroscopy.,Multi-Choice
train,127284,clb0kvxuv8zsc074yf2j43it4,What procedure is depicted in the image and what abnormalities are present?,evidence of oesophagitis observed during gastroscopy,Multi-Choice
train,127530,cl8k2u1rg1g43083278ahfztb,"What abnormalities, artifacts, and procedural context can be identified in the gastrointestinal image?","evidence of a single polyp is present, along with a green-black box artifact, and the image was obtained during a colonoscopy.",Multi-Choice
train,127767,cl8k2u1rr1glr0832goy800j0,"What procedure is depicted in the image, are there any instruments visible, and what abnormalities can be observed?",the image is from a colonoscopy with no instruments visible and a small polyp present.,Multi-Choice
train,127846,cla820gm8s5fr071udxew39tr,What procedure is shown in the image and what abnormalities are present?,evidence of ulcerative colitis seen during colonoscopy.,Multi-Choice
train,128141,cla820gmps63v071u5ir39wzu,What procedure is depicted in the image and what abnormalities are present?,findings consistent with ulcerative colitis observed during colonoscopy,Multi-Choice
train,128466,cl8k2u1qu1f9n08329n830vkj,"What abnormalities are visible in the image, what procedure was performed, and what type of polyp is identified?",a sessile polyp is noted in the colon during a colonoscopy.,Multi-Choice
train,129024,cla820gmos637071u7bd8b3ow,"What abnormalities, procedures, and instruments are visible in the gastrointestinal image?",evidence of ulcerative colitis is present without any instruments visible.,Multi-Choice
train,129076,clb0kvxwj92ag074yeh9u6r4w,What abnormalities are visible in the image?,evidence of barrett's epithelium and esophageal inflammation,Multi-Choice
train,129587,cl8k2u1s41gtb0832btw8fycn,"What procedure is depicted in the image, and what abnormalities are present?",evidence of polypoid lesion detected during colonoscopy.,Multi-Choice
train,129795,cla820gn9s6qj071u0dyq6axe,"What procedure was performed, what abnormalities are present, and what anatomical landmarks are visible in the image?",the image is from a colonoscopy showing evidence of ulcerative colitis without identifiable anatomical landmarks.,Multi-Choice
train,129838,clb0kvxwm92ek074y7xn5buol,"What procedure was performed, what abnormalities are present, and what type of polyp is observed in the image?",gastroscopy reveals esophagitis without any polyps identified.,Multi-Choice
train,129918,clb0kvxvx91cc074y8w7za3nu,"What procedure was performed, what abnormalities are present, and is there any polyp observed in the image?",gastroscopy was performed with no evidence of polyps and findings consistent with oesophagitis.,Multi-Choice
train,130096,cla820gmrs66r071u8n7g1xdn,What procedure is depicted in the image and what abnormalities are present?,procedure shown is a colonoscopy with evidence of ulcerative colitis,Multi-Choice
train,130211,cla820gm0s55n071ubuk7hvyx,"What procedure is shown in the image, what abnormalities are present, and is there any instrument visible?",the image shows a colonoscopy with evidence of ulcerative colitis and no visible instruments.,Multi-Choice
train,130717,cla820glds493071u6bri4kdd,"What procedure is depicted in the image, what abnormalities are visible, and are there any instruments present?",the image shows a colonoscopy with no visible instruments and evidence of ulcerative colitis.,Multi-Choice
train,131025,cl8k2u1qc1env0832db6e6bo9,"What abnormalities, artifacts, and procedural details are visible in the gastrointestinal image?","evidence of a single polyp, presence of green/black box artefact, and findings from a colonoscopy procedure.",Multi-Choice
train,132041,cla820glss4wn071ugbqr124v,What procedure is depicted in the image and what findings are present?,findings consistent with inflammatory bowel disease involving the colon.,Multi-Choice
train,132222,cla820gmls5xn071uc5g3czha,"What findings are visible in the gastrointestinal image, including polyps, instruments, and anatomical landmarks?","no polyps, instruments, or anatomical landmarks are visible in the image.",Multi-Choice
train,132617,cl8k2u1r31fiv083297zwgujo,"What abnormalities are visible, is there any text present, and what procedure was performed to obtain this image?","multiple polyps are noted, no text is visible, and the image was obtained during a colonoscopy.",Multi-Choice
train,132715,cl8k2u1rk1ga708329g28ay99,"What procedure is depicted in the image, and what findings or polyps are visible?",the image shows a colonoscopy with a single polyp detected in the colon.,Multi-Choice
train,132791,clb0kvxv990ak074yel11h7bn,"What abnormalities, text, and artefacts are present in the image?",mucosal inflammation is present without any text or green/black box artefacts.,Multi-Choice
train,132813,cla820gmts69v071u5vji03hy,"What abnormalities, instruments, and anatomical landmarks are visible in the image?","no instruments are present, no anatomical landmarks are identified, and no signs of ulcerative colitis are observed.",Multi-Choice
train,135111,cla820gn9s6qb071u0fu8c077,Which anatomical landmark is visible in the image and what abnormalities are present?,"no anatomical landmark identified, evidence of ulcerative colitis",Multi-Choice
train,136001,cl8k2u1pv1e4f083272uw5omo,"What procedure was performed, and what findings or polyps are visible in the image?",one polyp was identified during the colonoscopy.,Multi-Choice
train,136163,cla820glxs523071uc2xq43by,"What findings are visible in the gastrointestinal image, including polyps, anatomical landmarks, and instruments?","no polyps, anatomical landmarks, or instruments are visible in the image.",Multi-Choice
train,136776,cl8k2u1s31gs3083269j097f2,What procedure is depicted in the image and what abnormalities are present?,evidence of polypoid lesion noted during colonoscopy,Multi-Choice
train,136879,clb0kvxw991u4074yafxhchc0,What abnormalities are present in the image and are there any green or black box artifacts?,evidence of esophageal inflammation is present without any green or black box artifacts.,Multi-Choice
train,137237,clb0kvxv4902o074y62vw9pkp,"What abnormalities are visible, what procedure was performed, and are there any remaining polyps in the image?","evidence of oesophagitis is present, the image is from a gastroscopy, and polyp removal is not relevant here.",Multi-Choice
train,137493,cla820gn8s6or071u786c9nd0,Which anatomical landmark is visible in the image and what abnormalities are present?,"no anatomical landmark is visible, evidence of ulcerative colitis present",Multi-Choice
train,137744,cla820gl7s403071uhl071dze,"What abnormalities, instruments, and procedure details are visible in the gastrointestinal image?","findings include evidence of mucosal inflammation consistent with ulcerative colitis, a tube visualized in the gastrointestinal tract, and the image is from a colonoscopy procedure.",Multi-Choice
train,137969,cl8k2u1qv1fc708322l3rbimi,"What abnormalities are visible in the image, what procedure was performed, and what type of polyp is present?","multiple polyps observed, image obtained via colonoscopy, and a paris-type polyp identified.",Multi-Choice
train,138248,clb0kvxwk92bs074y6u0c5qh3,What abnormalities are visible in the image?,evidence of barrett's esophagus and inflammation of the esophagus,Multi-Choice
train,138314,cl8k2u1rd1fz308322xkx52fa,"What abnormalities, procedures, and instruments are visible in the image?",no visible instruments and no evidence of mucosal abnormalities were observed during the colonoscopy.,Multi-Choice
train,138330,clb0kvxv990ak074yel11h7bn,"What abnormalities, text, and instruments are present in the image?","evidence of oesophagitis is present, text is visible, and no instruments are seen.",Multi-Choice
train,138496,cla820glws50j071ud36oh1m6,What procedure is depicted in the image and what abnormalities are present?,findings are consistent with ulcerative colitis involving the colon.,Multi-Choice
train,139455,clb0kvxwp92js074y1qy8d1uk,What abnormalities are present in the image?,evidence of esophageal inflammation and short-segment barrett's esophagus,Multi-Choice
train,139493,clb0kvxwl92e0074ydrve14u4,"What abnormalities, instruments, and anatomical landmarks are present in the image?","evidence of esophageal inflammation is present, no foreign body is visualized, and the z-line is identified.",Multi-Choice
train,139548,cla820glps4sz071u35jbgcpc,"What abnormalities, polyp types, and procedures are shown in the gastrointestinal image?","evidence of ulcerative colitis without visible polyps, acquired during a colonoscopy.",Multi-Choice
train,139755,cl8k2u1qc1eov083221k12fra,"What abnormalities, text, and procedure details are visible in the gastrointestinal image?","there is evidence of a polyp, text is present, and the image is from a colonoscopy procedure.",Multi-Choice
train,140231,clb0kvxwk92b0074yb5rsfzze,What procedure is depicted in the image and what findings are present?,evidence of esophageal inflammation is noted during the procedure.,Multi-Choice
train,140287,cla820gljs4kv071ugpko5fhz,"What abnormalities, artifacts, and procedural information can be identified in the gastrointestinal image?","evidence of ulcerative colitis is present without any green or black box artifacts, and the image was obtained via colonoscopy.",Multi-Choice
train,140883,clb0kvxvb90ds074yb3by4m9y,"What procedure was performed, what abnormalities are present, and is there any green/black box artefact in the image?",gastroscopy was performed with no evidence of green or black box artefact and findings consistent with oesophagitis.,Multi-Choice
train,141043,clb0kvxwl92dw074yd5cy63kw,What abnormalities are visible in the image?,evidence of barrett's epithelium and esophageal inflammation,Multi-Choice
train,142127,cl8k2u1q21ef7083260rzdp9o,"What abnormalities are visible, what procedure was performed, and what type of polyp is present in the image?","polypoid lesion identified, consistent with findings from a colonoscopy procedure.",Multi-Choice
train,142363,clb0kvxva90c4074y1p0q5ffu,What abnormalities are present in the image and is there a green/black box artefact?,evidence of oesophagitis noted without any green or black box artefacts.,Multi-Choice
train,142397,cla820gmks5vn071ua5scaqdh,"What procedure is depicted in the image, are there any instruments present, and what abnormalities are visible?",the image shows a colonoscopy with no instruments visible and evidence of ulcerative colitis.,Multi-Choice
train,142423,cla820gn7s6nr071u0onh2amg,"What abnormalities, polyp types, and procedure details are visible in the gastrointestinal image?","evidence of ulcerative colitis, no polyps identified, and the image was obtained via colonoscopy.",Multi-Choice
train,142710,clb0kvxw491m4074y1fz24rdk,What procedure is depicted in the image and what abnormalities are present?,evidence of oesophagitis observed during gastroscopy.,Multi-Choice
test,319,cla820glss4wz071u7qgp9jb8,"What procedure is depicted in the image, are there any green/black box artefacts, and what abnormalities are present?",evidence of colonoscopy with green/black box artefacts and signs of ulcerative colitis,Multi-Choice
test,781,cl8k2u1r81fqj08324i3z2eua,"What abnormalities are visible in the image, what procedure was performed, and what type of polyp is observed?","a polyp is identified in the colonic region, consistent with a paris iia classification following a colonoscopy.",Multi-Choice
test,1235,clb0kvxvv919g074y347787wd,"What procedure is depicted in the image, what abnormalities are present, and is the removal of polyps relevant?","the image shows a gastroscopy with evidence of oesophagitis, and polyp removal is not relevant in this case.",Multi-Choice
test,1554,cl8k2u1rl1gbr08324xw49hdq,"What abnormalities are visible, what procedure was performed, and is there any text visible in the image?","polyp is present, the image is from a colonoscopy, and text is visible.",Multi-Choice
test,1882,cla820gl8s41n071uanbv7xro,"What abnormalities, procedures, and anatomical landmarks are visible in the image?",evidence of ulcerative colitis is present without any identifiable anatomical landmarks.,Multi-Choice
test,2648,cl8k2u1pt1e170832g25vgahp,"What abnormalities, procedures, and instruments are visible in the image?",evidence of a colonic polyp and a polyp snare are present during a colonoscopy.,Multi-Choice
test,2892,clb0kvxwk92b4074y5ob759i3,"What procedure was performed, what abnormalities are visible, and what anatomical landmarks are present in the image?",gastroscopy reveals evidence of oesophagitis without identifiable anatomical landmarks.,Multi-Choice
test,3485,cla820gm9s5h3071ugeql71t8,"What abnormalities, procedures, and anatomical landmarks are visible in the image?",findings are consistent with ulcerative colitis without identifiable anatomical landmarks.,Multi-Choice
test,4017,clb0kvxvu918k074y5lxcd4yu,What procedure is depicted in the image and what abnormalities are present?,evidence of esophageal inflammation observed during gastroscopy.,Multi-Choice
test,4954,cla820glms4o7071udkoj0vl4,"What abnormalities, instruments, and procedural details are visible in the gastrointestinal image?","evidence of ulcerative colitis noted without any instruments present, consistent with a colonoscopy procedure.",Multi-Choice
test,5311,clb0kvxwh926c074y5bj70ura,What abnormalities are visible in the image?,evidence of barrett's esophagus and esophagitis,Multi-Choice
test,5476,clb0kvxvw91a4074ye6pzeo7k,What procedure is depicted in the image and what findings are present?,procedure is gastroscopy with no visible polyps observed,Multi-Choice
test,5719,clb0kvxw691p4074yf6ole1e6,"In the image, are there any instruments or anatomical landmarks visible, and what abnormalities are present?","no instruments or landmarks are visible, and evidence of oesophagitis is present.",Multi-Choice
test,5787,clb0kvxwo92i4074y4wsh5ive,What abnormalities are visible in the image?,evidence of oesophagitis and short-segment barrett's esophagus,Multi-Choice
test,6072,cla820glus4yj071udps24xeu,"What abnormalities, polyps, and procedure details can be observed in the gastrointestinal image?","evidence of ulcerative colitis without associated polyps was noted, and the image was obtained via colonoscopy.",Multi-Choice
test,6323,cla820gmks5w7071u5fdseyx2,What procedure is depicted in the image and what abnormalities are present?,evidence of ulcerative colitis found during colonoscopy,Multi-Choice
test,7218,cl8k2u1rk1gbb083228nsfsor,"What abnormalities are present in the image, what procedure was performed, and what type of polyp is observed?",evidence of a single polyp found during a colonoscopy procedure.,Multi-Choice
test,7415,cla820gm3s593071uczd0d0bf,What procedure is depicted in the image and what abnormalities are present?,evidence of ulcerative colitis noted during colonoscopy,Multi-Choice
test,7753,clb0kvxuw8zsw074yc0dmf2ar,"What procedure is the image from, what abnormalities are present, and are there any instruments visible?",the image is from a gastroscopy with no instruments present and evidence of oesophagitis.,Multi-Choice
test,7794,clb0kvxwc91zw074y68zqfa9c,What procedure is depicted in the image and what findings are present?,evidence of oesophagitis observed during gastroscopy.,Multi-Choice
test,8359,cl8k2u1s31grj08329mr9409l,"What procedure was performed, what abnormalities are present, and were all identified polyps removed?",the image is from a colonoscopy showing a remaining polyp in the colon.,Multi-Choice
test,8813,clb0kvxwm92ew074yhil27cw5,What procedure is depicted in the image and what abnormalities are present?,findings suggest gastroscopy with evidence of barrett's esophagus and esophagitis.,Multi-Choice
test,9226,clb0lbwzbdoz4086ucmxa563i,"What abnormalities, instruments, and procedure details are visible in the image?","there is evidence of a colonic polyp, a metal clip, and a tube visible in the upper-left quadrant, indicating a recent colonoscopy procedure.",Multi-Choice
test,10138,cla820glis4in071uh54x4ih5,Which anatomical landmark is visible in the image and what abnormalities are present?,no anatomical landmark identified; evidence of inflammatory bowel disease,Multi-Choice
test,10148,cla820glrs4ur071ufq038xj6,"What abnormalities, anatomical landmarks, and instruments are present in the image?","evidence of ulcerative colitis is observed, with the cecum clearly visible and no instruments present.",Multi-Choice
test,10291,cla820gl7s3zb071u5wdp4sgs,"What abnormalities, polyps, and procedure are visible in the gastrointestinal image?","evidence of ulcerative colitis, no polyps identified, and the image was obtained via colonoscopy.",Multi-Choice
test,10820,clb0kvxvh90qg074y2eozat9d,What abnormalities are visible in the image?,evidence of esophageal inflammation and polypoid lesion,Multi-Choice
test,11006,clb0kvxwi928s074yaghf65ee,What procedure is depicted in the image and what abnormalities are present?,the image shows findings from a gastroscopy with evidence of barrett's and esophagitis.,Multi-Choice
test,11020,clb0kvxvj90so074yb5zic15r,"What abnormalities, instruments, and procedure details are visible in the image?","evidence of oesophagitis is present with no instruments visualized, and the image is from a gastroscopy.",Multi-Choice
test,11401,cla820gl0s3o7071u4ouwcitb,What procedure is depicted in the image and what findings are present?,no polyp identified during colonoscopy,Multi-Choice
test,11941,cl8k2u1rk1g9z0832fx49am18,"What abnormalities, text, and procedural details are visible in the gastrointestinal image?","evidence of a polyp is present, text is visible, and the image is from a colonoscopy procedure.",Multi-Choice
test,12690,cla820glts4xz071u6b7n1x9y,"What polyp type is present, which anatomical landmarks are visible, and what abnormalities are seen in the image?","no polyps are detected, cecum is identified, and evidence of ulcerative colitis is present.",Multi-Choice
test,13043,clb0kvxvc90gk074yetau6yvy,What procedure is depicted in the image and what findings are present?,evidence of a gastroscopy procedure with no polypoid lesions detected,Multi-Choice
test,13205,clb0kvxv8908g074y6744eg66,"What abnormalities, anatomical landmarks, and instruments are visible in the image?","evidence of oesophagitis is present, along with the z-line, and no instruments are visible.",Multi-Choice
test,13602,cla820gmes5mv071uhupa23rf,"What abnormalities, text, and instruments are present in the image?","no instruments are visible, no text is present, and evidence of ulcerative colitis is observed.",Multi-Choice
test,13617,cla820gl9s427071ubtut8fyx,"What procedure is depicted in the image, what abnormalities are present, and is there any visible instrumentation?",the image shows a colonoscopy with evidence of ulcerative colitis and no visible instrumentation.,Multi-Choice
test,14026,clb0lbwzndpdo086u4gbpf1ez,"What abnormalities, instruments, and procedural context are visible in the image?","evidence of a single polyp, presence of a tube, and the image is from a colonoscopy procedure.",Multi-Choice
test,14178,cla820glms4o3071u7c667svz,What procedure is depicted in the image and what abnormalities are present?,findings consistent with ulcerative colitis observed during colonoscopy,Multi-Choice
test,14616,clb0kvxwl92d8074y19ufdpol,What procedure is depicted in the image and what findings are present?,evidence of gastroscopy with no polypoid lesions identified.,Multi-Choice
test,14995,clb0kvxv8909s074y3mqmbwxn,What procedure is depicted in the image and what abnormalities are present?,evidence of oesophagitis is observed during gastroscopy.,Multi-Choice
test,15130,cla820gmjs5v3071u9fltescr,"What abnormalities, procedures, and anatomical landmarks are visible in the image?","evidence of ulcerative colitis, performed during a colonoscopy, with visualization of the cecum.",Multi-Choice
test,15504,clb0kvxwj929c074yhbmvg5fy,What abnormalities are visible in the image?,evidence of barrett's esophagus and esophagitis,Multi-Choice
