split,index,image_id,question,answer,question_type
train,69917,cla820gl2s3rr071u0d0f3piv,Identify the anatomical landmark and describe the color of any abnormalities seen in the image.,no anatomical landmark is visible; multiple colored abnormalities are present.,Color
train,69935,clb0kvxwa91w8074yh83ghkvk,What color is the abnormality and are there any abnormalities present in the image?,multiple pink and white lesions are present in the gastrointestinal tract.,Color
train,69945,clb0kvxvj90tk074y2njo1q8n,What are the colors and locations of the abnormalities seen in the image?,"multiple abnormalities with pink, red, and white hues are distributed across central and upper regions",Color
train,69964,cl8k2u1rm1gdb0832hw3h2f65,"What procedure is depicted in the image, what colors are present in the abnormalities, and where are these abnormalities located?","the image shows a colonoscopy with abnormalities exhibiting flesh, pink, and yellow hues located in the central, center-left, lower-center, and upper-center regions.",Color
train,69971,cl8k2u1rs1gmn0832cwqb4w10,How many polyps are present in the image and what is the color of the abnormality?,one polyp observed with pink and red colored lesion,Color
train,69976,clb0kvxwg925o074y3qmhh504,What colors are observed in the abnormal areas and is polyp removal relevant?,"red and white lesions noted, polyp removal not applicable",Color
train,69980,cla820glts4xr071u9foy06vh,What colors are observed in the abnormal areas?,areas showing pink and red discoloration,Color
train,69996,cl8k2u1ro1gg708322bk70uab,"What color is the abnormality, is there a green/black box artefact, and where is the instrument located?","the abnormality shows pink and red discoloration, no green or black box artefact is present, and no instrument is visible in the image.",Color
train,70000,cl8k2u1pv1e57083200ct6zwx,"What color is the abnormality, how many findings are present, and what type of polyp is observed?","the lesion shows pink and red discoloration, with a single polypic lesion noted, consistent with a paris-type polyp.",Color
train,70001,clb0kvxv990ak074yel11h7bn,What are the colors of the abnormal findings?,pink and white lesions observed,Color
train,70006,cla820gm3s59j071ufowzddjs,"What are the colors of the abnormalities seen, and are there any anatomical landmarks or instruments visible in the image?","abnormalities exhibit pink, yellow, and white areas, with no identifiable anatomical landmarks or instruments present.",Color
train,70009,clb0kvxwi9284074y3t0u0fn1,What are the colors of the abnormality and is there a green/black box artefact?,"abnormalities show pink, red, and white discoloration with no green or black box artefact present.",Color
train,70012,cla820glzs54b071uavsmcevb,What color is the abnormality and is there any text present?,"abnormalities show a mix of pink, white, and yellow hues with visible text present.",Color
train,70020,clb0kvxvc90fk074ya7hv0ab1,"What colors are observed in the abnormal areas, and where are the anatomical landmarks located in the image?","pink, red, and white lesions are present, with landmarks distributed across multiple regions including center-left, center-right, lower-center, lower-right, upper-center, upper-left, and upper-right.",Color
train,70024,cl8k2u1py1e9r08323mc42jhg,"What procedure is depicted in the image, what colors are present in the abnormality, and what is the size of the polyp?",the image shows a colonoscopy with pink and yellow lesions and a polyp larger than 20 millimeters.,Color
train,70032,clb0kvxvk90v4074y5fhwe7kg,What are the colors of the abnormal findings?,"pink, red, and white lesions observed",Color
train,70041,clb0kvxuq8zn0074y3dkr920e,"Where in the abdominal area is the abnormality located, what instruments are visible, and what colors are observed in the image?","abnormalities are scattered across multiple regions including central, upper, and lower areas with no instruments present and pink and white coloration noted.",Color
train,70047,cla820glvs503071ufonj6f1j,"What color is the abnormality, what type of procedure was performed, and where in the image is the abnormality located?","the abnormality appears pink and red, consistent with a colonoscopic image, and is distributed across multiple regions including the center, center-left, center-right, lower-center, lower-left, lower-right, upper-center, upper-left, and upper-right.",Color
train,70053,cla820glls4mn071u0jbea274,"Where in the image is the abnormality located, what color is it, and how many polyps are present?","abnormalities are distributed across multiple regions including the center, upper, and lower areas, with pink and red lesions noted, and no polyps identified.",Color
train,70058,cl8k2u1ra1fur0832fdp69ntz,What is the color of the observed lesion?,red and pink lesions noted,Color
train,70070,cl8k2u1s41gtz0832a0w6gcya,"How many instruments are present, what colors are the abnormalities, and what is the size of the polyp?","no surgical instruments are visible, multiple abnormalities of pink, white, and red color are observed, and a 5-10mm polyp is present.",Color
train,70073,cl8k2u1q51eif08321wv3dfaa,"What is the size, color, and number of findings for the identified polyp?","the polyp is less than 5 millimeters in size, appears white and flesh-colored, and there is one finding present.",Color
train,70074,clb0kvxwd921k074y77y33hny,"What colors are observed in the abnormal areas, and is polyp removal relevant?",multiple reddish and whitish lesions are present; polyp removal is not applicable,Color
train,70075,cl8k2u1q91ejv08320bcrcp3l,What is the color of the lesion observed?,flesh-colored and red lesions,Color
train,70087,cl8k2u1rl1gbz0832dnr037qs,"What is the color, number, and location of the abnormality observed in the image?","the abnormality is pink and located in multiple regions including the center, center-right, lower-center, lower-right, upper-center, and upper-right.",Color
train,70093,cla820gmbs5iv071u45v7fxxz,What colors are observed in the abnormal lesion?,"varied red, white, and yellow lesions observed",Color
train,70094,cla820gljs4kv071ugpko5fhz,What are the colors of the abnormalities observed?,pink and red colored lesions,Color
train,70113,cl8k2u1q41ei70832g763g0hx,What are the colors of the abnormal findings?,"abnormal areas show yellow, white, and flesh-colored lesions",Color
train,70116,cla820gn9s6q7071u0z5ifasv,Where is the instrument located in the image and what are the colors of the abnormality?,"no instrument is visible in the gastrointestinal tract, with multiple colored abnormalities noted",Color
train,70125,clb0kvxvp9120074y92tbhasg,"What colors are the abnormalities, how many instruments are present, and is there any text visible in the image?","abnormalities exhibit multiple colors including pink, red, and white, no instruments are present, and no text is visible.",Color
train,70141,clb0lbwzfdp3s086ucyed43tb,What colors are observed in the abnormal areas?,flesh-colored and red lesions present,Color
train,70151,cl8k2u1ro1ggz0832egsj6ny7,What color is the abnormality and are there any abnormalities present in the image?,presence of a pink-colored lesion and a polyp detected,Color
train,70152,cla820gm2s58b071uc7pvb8v5,What are the colors of the abnormal findings?,"varied pigmentation including pink, white, yellow, and red lesions",Color
train,70155,clb0kvxvl90wc074y52039r1y,"In which part of the image is the instrument located, what type of procedure is shown, and what colors are observed in the abnormal areas?","no instrument is visible in the image, the procedure is a gastroscopy, and the abnormality shows multiple colors including pink, red, and white.",Color
train,70161,clb0kvxvf90m4074y4weshkpp,What colors are observed in the abnormal areas and how many polyps are present in the image?,"multiple abnormal areas with pink, white, and yellow discoloration are present; no polyps are observed.",Color
train,70169,clb0kvxus8zos074y4e4t28qd,"What are the colors of any abnormalities, how many instruments, and how many polyps are present in the image?","no instruments or polyps are visible, and the abnormality shows multiple colors including pink, red, white, and grey.",Color
train,70177,cl8k2u1pw1e6r08328n433bxp,What color is the abnormality and what type of polyp is present?,the lesion shows pink discoloration and is classified as a paris iia polyp.,Color
train,70179,clb0lbwz5dos8086u6kb26d05,"In which regions of the image are the instruments located, what colors are the abnormalities, and what type of polyp is observed?","instruments are seen in the central, lower-central, and lower-right areas, multiple colored abnormalities are present, and a paris-type polyp is identified.",Color
train,70182,clb0kvxwd9210074y17k692ii,"What colors are observed in the abnormal areas, and are any anatomical landmarks visible in the image?","multiple pink, red, and white lesions are present; z-line is visible",Color
train,70192,clb0lbwzfdp4k086udepueye0,What color is the abnormality and where is the instrument located in the image?,fleshy-colored lesion observed in lower-right region,Color
train,70193,cl8k2u1pw1e6708323y1papdi,What are the size ranges and color of the polyps observed in the gastrointestinal image?,"polyps measuring less than 5 millimeters and greater than 20 millimeters are present, with a pink-colored lesion noted.",Color
train,70205,clb0kvxwl92ds074y42121siv,"What color abnormalities are visible, what type of procedure was performed, and is there any text visible in the image?","multiple colored lesions including pink, red, and white are present, images were obtained via gastroscopy, and text is visible in the field.",Color
train,70212,cla820gn8s6oj071u2rjydjgb,"How many instruments are present, what colors are the abnormalities, and what is the diagnosis in the gastrointestinal image?","no instruments are visible, multiple colored abnormalities are present, and there is evidence of ulcerative colitis.",Color
train,70213,clb0kvxuy8zv0074y7ofpeene,"How many findings and instruments are present, and what colors are associated with the abnormality?","there are two findings, no instruments, and the abnormality shows pink and white colors.",Color
train,70247,cl8k2u1pv1e4f083272uw5omo,"What is the color of the abnormality, how many findings are present, and how many polyps are visible in the image?",the abnormality is pink and there is one finding with a single polyp observed.,Color
train,70256,cla820gl4s3ur071ucbq5ar57,What colors are observed in the abnormal areas and where is the anatomical landmark located?,multiple colored lesions noted without identifiable anatomical landmark,Color
train,70259,cla820gmas5if071uey8f56yv,"What color are the abnormalities, are any polyps remaining, and is there any text visible?","abnormalities show pink and red areas, no remaining polyps, and no text present.",Color
train,70282,cl8k2u1rn1gef08322xl94mvd,What is the color of the abnormal lesion observed?,areas of pinkish mucosal discoloration,Color
train,70299,clb0kvxvd90i4074y978yddaw,"What color abnormalities are present, how many findings are observed, and is there any polyp size noted?",multiple red and white mucosal abnormalities are present with two distinct findings and no significant polyp size identified.,Color
train,70326,cl8k2u1qf1etb0832g3dpeeyx,What color is the abnormality and how many findings are present?,lesion appears flesh-colored with a single abnormal finding,Color
train,70334,clb0kvxvs915g074y988w0xsx,"How many findings are present, what colors are the abnormalities, and is there any instrument visible in the image?","two distinct abnormalities are noted, displaying pink, red, and white hues, with no instruments visible.",Color
train,70340,cl8k2u1st1gz7083234gnazd9,What color does the abnormality appear to be?,pinkish mucosal lesion,Color
train,70357,clb0kvxvw91ao074ydcyk95w7,What color is the abnormality and what type of polyp is present?,"multiple lesions show varied colors including pink, red, and white with no evidence of polypoid lesions",Color
train,70368,cl8k2u1qr1f5b083206pj0825,"What type, color, and number of polyps are present in the gastrointestinal image?","a single polyp consistent with paris type iia is observed, appearing pink in color.",Color
train,70374,cla820gm4s5ar071u8dv39r4f,What colors are observed in the abnormal areas?,"pink, red, and white lesions noted",Color
train,70378,cla820gm3s597071ugbnr1100,"What color is the abnormality, how many instruments are present, and are there any instruments visible in the image?","the abnormality shows pink and white discoloration, no instruments are visible in the image.",Color
train,70379,cla820gm3s597071ugbnr1100,"What type of polyp is present, what color is the abnormality, and where in the image is the instrument?","no polyp is identified, with multiple areas showing pink and white discoloration, and no instrument is visible in the image.",Color
train,70382,clb0kvxvz91f4074yagmwfz1c,"How many instruments are present, is there a green/black box artifact, and what colors are associated with any abnormalities in the image?","no instruments are visible, no green or black box artifacts are present, and multiple abnormal areas show pink, red, and white discoloration.",Color
train,70388,clb0kvxw891rs074ygk5209y7,What colors are observed in the abnormal area?,"pink, red, and white lesions present",Color
train,70394,clb0kvxwo92i8074ydu20eb9z,What is the size of the polyp and what colors are associated with the abnormality?,no polyp detected with multiple colored lesions observed,Color
train,70404,cl8k2u1qa1ekj08323mynb0zq,What is the size of the polyp and what are the colors of the abnormality?,"polyp measures between 5 to 10 millimeters with red, flesh-colored, and white areas",Color
train,70406,cla820gl0s3oj071u5qln6oim,What color is the abnormality and how many polyps are present in the image?,multiple red and pink lesions observed with no polyps identified,Color
train,70422,cla820gmes5nf071u82pp86is,"What color is the abnormality, where is the anatomical landmark located, and are all polyps removed?",abnormalities show pink and white areas with no identifiable anatomical landmark and no polyps removed.,Color
train,70430,clb0kvxuz8zwk074y5wsmesj0,What are the colors of the abnormal findings?,"multiple areas showing pink, red, and white lesions",Color
train,70451,cla820gmns617071u4e4radys,What type of polyp is present and what colors are observed in the abnormality?,no polyp identified with multiple color changes observed,Color
train,70452,cla820gmts68r071u3rz09961,"What is the color of the abnormality, are all polyps removed, and how many findings are present?","abnormality shows pink, red, and white discoloration, no polyps are present, and one finding is identified.",Color
train,70460,cla820gmjs5ub071uhshz8wlc,"In which regions of the image are there instruments or abnormalities, and what are the colors of the abnormalities?","no instruments are visible, but the abnormality is present in multiple regions and displays pink, red, and white coloration.",Color
train,70462,cla820glfs4cz071u1fgq28zx,"Which anatomical landmarks are visible, what colors are any abnormalities, and what type of polyps are present in the image?","no anatomical landmarks or polyps are identified, and no abnormal colors are noted.",Color
train,70476,clb0lbwz9dowk086uh2wxexpq,What colors are observed in the abnormality and how many instruments are present in the image?,red and pink discoloration noted; one instrument visualized,Color
train,70498,clb0kvxvl90wk074yevu50hef,"Where in the image are the abnormal areas located, what colors are they, and how many distinct findings are visible?","multiple lesions are scattered across central and upper regions, displaying pink, red, and white hues, with a total of two distinct findings present.",Color
train,70503,clb0kvxwp92js074y1qy8d1uk,What color is the abnormality and what type of procedure is the image taken from?,"pink, red, and white lesions observed during gastroscopy",Color
train,70505,cl8k2u1rn1gf708326j5r4wu2,"What colors and locations are associated with the abnormalities, and how many instruments are present in the image?","abnormalities show pink, yellow, and red hues scattered in the center, center-right, and lower regions with no instruments visible.",Color
train,70524,cl8k2u1qg1eu308322cm75zii,"What is the size, color, and number of polyps observed in the gastrointestinal image?",one polyp measuring 5 to 10 millimeters with white and flesh-colored appearance,Color
train,70529,clb0kvxv990ac074yd27687my,"What type of polyp is present, are there any instruments in the image, and what color is the abnormality?","no polyps identified, no instruments visualized, and the abnormality shows pink and white discoloration.",Color
train,70530,cl8k2u1s61gvj0832a90324qb,"What color is the abnormality, how many polyps are visible, and what type of polyp is present?",the lesion shows pink discoloration with a single polyp of paris type iia.,Color
train,70532,cla820gm6s5cj071ucvqjgfy5,"Where in the image are the abnormalities located, is there any text present, and what colors are the abnormalities observed?","abnormalities are distributed across multiple regions including the center, upper, and lower areas, with text visible and presenting as pink and red lesions.",Color
train,70557,cl8k2u1rb1fuz0832hak32g8m,"What procedure was performed, what color is the abnormality, and where is it located in the image?",the image is from a colonoscopy showing red and pink abnormalities scattered across the central and upper-right regions.,Color
train,70588,cla820gmss68n071u4d8yd0cy,"What color are the abnormalities, how many instruments are present, and what type of procedure is shown in the image?","abnormalities exhibit pink, red, and yellow discolorations with no instruments present, and the image is from a colonoscopy procedure.",Color
train,70619,cl8k2u1py1e8j0832618n9noj,"What is the color, number, and size of the abnormality observed in the gastrointestinal image?","the lesion is pink, with a single finding measuring between 5 to 10 millimeters.",Color
train,70620,clb0lbwyrdofw086u8ij845kq,What are the colors of the abnormal findings?,fleshy and white areas observed,Color
train,70625,cla820gm7s5ef071u69bx0un4,What color is the abnormality and what is the size of the polyp?,multiple lesions show pink and white areas with no visible polyp,Color
train,70632,cla820gn9s6qb071u0fu8c077,"In the image, are there any anatomical landmarks, polyps, or abnormalities, and if so, where are they located, what type of polyp is present, and what colors are observed?","no anatomical landmarks or polyps are identified, but multiple color variations are noted including pink, red, and orange abnormalities.",Color
train,70636,cl8k2u1rs1gmj0832ho3k49gm,"What color is the abnormality, where is the anatomical landmark located, and have all polyps been removed?","abnormality appears pink, no anatomical landmark is visible, and not all polyps have been removed.",Color
train,70645,cla820gm6s5cf071u06wmfvg9,"What color abnormalities are present, how many instruments are visible, and how many distinct findings are observed in the image?","multiple reddish and whitish mucosal abnormalities are noted, no surgical instruments are present, and one distinct lesion is identified.",Color
train,70650,clb0kvxwg9250074yem455skg,What colors are observed in the abnormal lesion?,"pink, red, and white lesions noted",Color
train,70655,cla820gm5s5bz071u7e4e3kqi,What are the colors of the observed abnormalities?,"varied red, pink, yellow, and white lesions",Color
train,70666,cla820gl7s40b071u50jx6183,Which anatomical landmark is visible in the image and what colors are associated with the abnormality?,no anatomical landmark identified; multiple colored abnormalities present,Color
train,70667,cl8k2u1rq1gkf08326t9358ls,"How many findings are present, have all polyps been removed, and what colors are the abnormalities observed?","one finding is present, not all polyps have been removed, and the abnormalities show pink and red colors.",Color
train,70674,cl8k2u1rq1gjz0832cpmb1w6x,What is the size of the polyp and what is the color of the abnormality?,polyp measures greater than 20 millimeters with red and pink mucosal areas,Color
train,70677,cla820gmas5hn071u5m0l1bk6,"What colors are the abnormalities, is there evidence of ulcerative colitis, and is any text visible in the gastrointestinal image?","abnormalities show multiple colors including pink, red, and yellow, with evidence of ulcerative colitis and text present.",Color
train,70688,clb0kvxuy8zvg074y7le6ebsr,"What colors are observed for the anatomical landmarks and abnormalities, and are there any signs of esophagitis present in the image?","red, pink, and white colorations are seen in the anatomical landmarks and abnormalities, with evidence of esophagitis noted.",Color
train,70716,clb0kvxvw91b0074y1pynhgj9,"What procedure is depicted in the image, and where and what color are the abnormalities located?","the image shows a gastroscopy with abnormalities scattered across multiple regions, exhibiting pink, red, and white discoloration.",Color
train,70717,clb0kvxwf924w074yg7327g9c,What are the colors of the observed abnormalities?,"abnormalities show pink, red, and white areas",Color
train,70727,clb0kvxw791ps074ydpns0ido,"What is the size, number, and color of any polyps or abnormalities seen in the image?","no polyps are present, and no abnormal areas are visible.",Color
train,70730,cl8k2u1qy1fgv0832c8ed5egn,What colors are observed in the abnormal findings?,red and pink lesions noted,Color
train,70751,cla820gl2s3qv071udlxnflmq,"What colors are observed in the abnormal areas, and is there any green or black box artefact present?","multiple colored lesions including pink, red, and yellow are noted; no green or black box artefact is present.",Color
train,70753,cla820glos4qr071ubtmjga43,What color is the abnormality and have all polyps been removed?,multiple reddish and pinkish lesions observed; no polyps remaining,Color
train,70763,cla820glds4af071uc0qg6nsg,"What colors are observed in the abnormality, what is the size of the polyp, and are there any anatomical landmarks visible?","no polyp is seen, no anatomical landmarks are present, and multiple colors including pink, red, white, and yellow are noted in the lesion.",Color
train,70769,cl8k2u1rg1g3v08325qs2h86r,"What abnormalities are visible in the image, what procedure was performed, and what are the colors of the findings?","polypoid lesion observed with red, pink, and white coloring encountered during colonoscopy.",Color
train,70778,cla820gn4s6jj071u8fhj9kq4,"How many findings are present, where in the image are the instruments located, and what colors are observed for the abnormality?","two distinct findings are noted, with instruments positioned in the central and lower regions, and the abnormality exhibiting pink, red, and white hues.",Color
train,70806,cla820gm3s59j071ufowzddjs,What color is the abnormality and what type of polyp is present?,"multiple colored lesions including pink, yellow, and white without polypoid features",Color
train,70819,clb0kvxuu8zr4074y8e5m9m80,What are the colors of the anatomical landmark?,"red, pink, and white colored anatomical structures",Color
train,70823,clb0kvxv59048074yc5km1cks,"What color abnormalities are present, how many polyps are seen, and are there any instruments in the image?","no polyps are present, and no instruments are visible in the image.",Color
train,70824,cl8k2u1s81gxn083221e0gjdl,"What color is the abnormality, what type of polyp is present, and are there any anatomical landmarks visible?","abnormalities show pink and white regions, a paris is polyp is present, and no anatomical landmarks are visible.",Color
train,70832,cla820gl9s427071ubtut8fyx,"What color is the abnormality, what instruments are present, and is there any text visible in the image?","abnormalities show mixed pink, red, and white coloration with no instruments and visible text present.",Color
train,70853,clb0kvxvs9158074y7xp278o9,What colors are observed in the abnormality and what is the size of the polyp?,multiple red and white lesions are present with no visible polyp,Color
train,70858,cla820glws50v071u2l7oeiz3,"How many findings are present, where is the instrument located, and what colors are observed for the abnormality?","there is one finding, no instrument is visible, and the abnormality shows pink, red, and brown colors.",Color
train,70870,cla820gl6s3xf071uhz1s3rac,What colors are observed in the abnormal areas?,"pink, red, and white lesions noted",Color
train,70883,clb0kvxw291iw074yfhw7dnw0,What colors are observed in the abnormal areas and where is the instrument located in the image?,"multiple pink, red, and white lesions are present; no instrument is visible",Color
train,70885,cla820gmks5wv071u35op55hi,What are the colors of the lesions observed?,pink and white lesions noted,Color
train,70900,cla820glqs4tj071u15ft4s4m,"Where in the image are the abnormalities located and what colors are they, and is there any instrument present?","abnormalities are scattered across multiple regions including center, center-left, center-right, lower-center, lower-left, lower-right, upper-center, upper-left, and upper-right, with pink and red coloration observed, and no instrument is visible.",Color
train,70910,clb0kvxuw8zsg074y4y8wdvn0,"How many polyps are present, what colors are the abnormalities, and how many total findings are observed in the image?","no polyps are identified, with findings showing pink and white areas, totaling two distinct abnormalities.",Color
train,70911,cla820gmcs5kz071u0oi7ffxb,"Where is the instrument located, what colors are the abnormalities, and are there any anatomical landmarks visible in the image?","no instrument is visible, multiple colored abnormalities are present, and no anatomical landmarks are identified.",Color
train,70920,clb0kvxut8zpk074ycwmgdckd,"Where is the instrument located, what colors are the anatomical landmarks, and are there any abnormalities present in the image?","no instrument is visible, red and pink anatomical landmarks are present, and there is evidence of oesophagitis",Color
train,70922,cla820glws50n071uc0iu30z0,What color is the abnormality and what type of polyp is present?,"red, pink, and brown lesions observed with no polypoid abnormalities",Color
train,70936,cla820gl7s3z7071ugh7p0ke2,What colors are observed in the abnormal areas?,"multiple red, pink, and white lesions",Color
train,70941,clb0kvxva90c8074y5ztn19ek,"What color is the abnormality, what anatomical landmarks are visible, and is there any text present in the image?","multiple colored lesions observed, z-line visible, and no text present",Color
train,70943,clb0kvxvi90s4074y4hwf4o6t,What colors are observed in the abnormal area?,"pink, red, and white lesions noted",Color
train,70983,clb0kvxuw8zt0074yfc365i0w,What are the colors of the anatomical landmark?,"areas of pink, red, and white coloring observed",Color
train,71023,cla820glds49j071uez9p75w9,What are the colors of the abnormality and how many findings are present?,"multiple findings with varying colors including pink, red, and white",Color
train,71027,clb0kvxux8zu4074yc3afaavx,How many instruments are visible in the image and what colors are associated with the abnormality?,"no surgical instruments were identified, and the abnormality exhibited multiple colors including pink, white, and grey.",Color
train,71030,cla820gmvs6bn071u88vj64ou,Which anatomical landmark is visible in the image and what colors are present in the abnormality?,"no identifiable anatomical landmark is visible, with red and pink areas noted.",Color
train,71039,clb0kvxvv919g074y347787wd,"What colors are the abnormalities observed, is there any text present, and what type of procedure was performed to obtain this image?","abnormalities show multiple colors including pink, red, and white, text is present, and the image was obtained during a gastroscopy.",Color
train,71056,clb0kvxvu918c074ybus9cr35,"What color is the abnormality, are there any abnormalities present, and what type of procedure was performed to obtain this image?","abnormalities show pink, red, and white discoloration with evidence of esophagitis following a gastroscopy.",Color
train,71076,cla820gl7s3zj071uadm3dpxy,"What colors are observed in the abnormal areas, and what procedure was performed to obtain this image?","multiple red and white lesions noted, consistent with findings from a colonoscopy.",Color
train,71080,cl8k2u1qb1emn08329of3h1wc,"What is the color of the abnormality, how many findings are present, and how many instruments are visible in the image?",abnormality shows reddish and pinkish discoloration with a single lesion and no visible instruments,Color
train,71095,clb0kvxwh926k074y50bhfous,What color and location are the abnormalities seen in the image?,multiple red and white lesions scattered across central and upper regions,Color
train,71098,clb0kvxwo92hg074y3tsu8e5y,"What colors are observed in the abnormality, and are there any green/black box artifacts or text visible?","abnormalities show pink, red, and white areas with no green/black box artifacts or text present.",Color
train,71101,cl8k2u1qp1f1b0832e5og40wl,"What procedure was performed, what type of polyp is observed, and what colors are present in the abnormality?","colonoscopy was performed, a paris ip polyp is identified, and the lesion shows pink and red areas.",Color
train,71103,clb0kvxuu8zqc074y0rlqdc2l,What color is the abnormality and how many instruments are in the image?,"multiple lesions showing pink and white discoloration are present, with no instruments visible.",Color
train,71147,cl8k2u1rn1gfn0832hz096gbh,"What is the color of the abnormality, how many findings are present, and how many polyps are visible in the image?","the abnormality shows pink, white, and red discoloration with a single finding and one polyp observed.",Color
train,71188,clb0kvxvb90ew074y2i8j8at5,"What colors are observed for the abnormal areas, where is the instrument located, and are there any signs of esophagitis in the image?","multiple colored lesions including pink, red, and white are present, no instrument is visible, and evidence of esophagitis is noted.",Color
train,71189,cl8k2u1qo1f0n0832hdvldj36,What color does the abnormality appear to be?,localized pinkish mucosal changes,Color
train,71194,cl8k2u1qp1f270832ae0546r5,"What procedure was performed, what are the colors of the abnormalities, and how many polyps are visible in the image?",the image is from a colonoscopy showing a single polyp with pink and white areas.,Color
train,71223,cl8k2u1rn1gen08324wbm7h5p,"How many polyps are present, what type of abnormality is seen, and what is the color of the abnormality in the image?","one polyp is identified, which appears pink in color.",Color
train,71224,cla820glis4hz071u07tyhe3a,"Where is the anatomical landmark located, what type of polyp is present, and what colors are observed in the abnormality?","no anatomical landmark is identified, no polyp is present, and the abnormality shows pink and red areas.",Color
train,71225,clb0kvxwj929g074yhca23pss,"What are the color characteristics of any abnormalities, is there a green/black box artefact, and what type of polyp is present?","multiple color changes noted, no green/black box artefact present, and no polyp identified",Color
train,71227,cla820gmds5lv071u2prbaqhq,"What procedure is depicted, how many instruments are visible, and what colors characterize the abnormality?","colonoscopic examination shows no instruments present with abnormality displaying pink, red, and white hues.",Color
train,71232,cla820gmbs5jb071u783p16d5,How many findings are present and what colors are associated with the abnormality?,single abnormality with multicolored lesions,Color
train,71250,cl8k2u1s41gtj08320sb27jjp,What colors are observed in the abnormal lesion?,"pink, yellow, and red lesions noted",Color
train,71253,clb0kvxv7907c074y8xvo3g7g,"What color abnormalities are visible, where is the instrument located, and what type of procedure was performed?","multiple colored lesions are present, no instruments are visible, and the image is from a gastroscopy.",Color
train,71270,cla820gles4cf071ubi4chiqb,What color is the abnormality and how many instruments are visible in the image?,abnormalities show a pink and red appearance with no visible instruments,Color
train,71279,clb0kvxwk92bg074ybmj2ex6d,"How many instruments are present in the image, what colors are the abnormalities, and where are the instruments located?","no instruments are visible in the image, and multiple abnormalities with pink, red, and white colors are present.",Color
train,71302,cl8k2u1qc1ep30832ffu71dn0,"What is the size, color, and number of the polyp seen in the image?","a single polyp measuring greater than 20 millimeters is present, with red, flesh-colored, and white areas.",Color
train,71307,clb0kvxvh90q0074ygar19fkz,"How many instruments are present in the image, and what colors are associated with any abnormalities observed?","no instruments are visible, and multiple color changes including pink, red, and white are noted.",Color
train,71326,cla820gl9s437071u1hztcqh4,"What colors are observed for the abnormal areas, and what diagnosis is present in the image?",multiple red and white lesions noted; findings consistent with ulcerative colitis,Color
train,71332,cl8k2u1st1gyr08321x6xczkx,"What color is the abnormality, how many instruments are present, and where is the abnormality located in the image?",the abnormality appears pink and is located in the center-left region with no instruments visible.,Color
train,71338,cl8k2u1rg1g4n083280f87jgw,What colors are observed in the abnormal areas?,red and pink discoloration noted,Color
train,71353,cla820glos4r7071u67756tdr,"Where is the anatomical landmark located, what colors are the abnormalities, and are there any instruments visible in the image?","no anatomical landmark is identifiable, multiple red and pink lesions are present, and no instruments are visible.",Color
train,71381,cla820gn9s6qj071u0dyq6axe,"What are the color and distribution of the abnormality, and how many findings are present in the image?",multiple reddish-pink abnormalities are scattered across central and upper regions with one distinct finding.,Color
train,71389,clb0lbwzmdpcs086ufmo6bufk,What are the colors of the visible abnormalities?,multiple colored lesions observed,Color
train,71394,clb0kvxvl90x8074y29undetw,What color is the abnormality and how many polyps are present in the image?,"multiple pink, red, and white lesions are present with no visible polyps",Color
train,71398,cl8k2u1pv1e4v0832ap412ikk,"What is the size of the polyp, what colors are the abnormalities, and how many findings are present?","the polyp measures greater than 20 millimeters, with pink and yellow lesions, and two distinct findings are observed.",Color
train,71405,cla820glus4y7071u0i1774qp,What colors are observed in the abnormality and how many instruments are visible in the image?,"pink and red areas noted, no instruments present",Color
train,71425,cla820gm3s59f071ucoov917k,"Where in the image is the abnormality located and what are its color characteristics, and what type of polyp is present?","abnormalities distributed across multiple regions with varied colors including pink, red, yellow, and white, and no polyp identified",Color
train,71447,clb0kvxwp92jw074y97i96bmu,"How many polyps are present, what abnormalities are observed, and what colors are associated with the abnormalities in the image?","no polyps are detected, evidence of oesophagitis is present, and the abnormality shows pink, red, and white coloration.",Color
train,71466,clb0kvxv8909o074y7uds7raq,What are the colors of the observed abnormalities?,"lesions showing pink, red, and white discoloration",Color
train,71491,cl8k2u1pu1e2v083219l797nz,"What procedure is shown in the image, what color is the abnormality, and where in the image is it located?",the image shows a colonoscopy with a pink abnormality located in the central and upper regions.,Color
train,71502,cl8k2u1q51ejb0832cwyf32qe,What is the size of the polyp and what colors are observed in the abnormality?,"polyp measuring 11 to 20 millimeters with multiple color variations including white, red, yellow, and flesh tones",Color
train,71508,cla820glms4of071u2gl38xwr,What colors are observed in the abnormal areas?,"pink, red, and orange lesions noted",Color
train,71512,cla820glws50z071u300wha1x,What colors are observed in the abnormal area?,"areas show pink, red, and brown discoloration",Color
train,71566,cla820gl3s3sb071uhkrfhgt7,What are the colors of the abnormal findings?,"pink, red, and white lesions observed",Color
train,71568,clb0kvxvn90yk074ygz9h8gen,"What are the color characteristics of any abnormality, what type of polyp is present, and where are the anatomical landmarks located in the image?","abnormalities show pink, red, and white discoloration, no polyps are present, and landmarks are located in the central, center-right, lower-center, and upper-center regions.",Color
train,71584,cla820gmws6cn071u6esibke1,"What color are the abnormal areas, is there any green/black box artefact, and what is the size of the polyp?","multiple abnormalities show pink, red, and white discoloration with no green/black box artefact present and no polyp observed.",Color
train,71605,cla820gn7s6o7071ucxfnd1dy,What colors are observed in the abnormal area?,"lesion presents with pink, red, and white areas",Color
